StockCode,frequency,monetary,first_date,last_date
21319,21,174.13,01-02-2011 10:22,30-03-2011 12:02
21320,23,349.52,02-02-2011 13:35,27-04-2011 16:08
21324,31,259.67,01-12-2010 09:53,27-01-2011 15:36
21326,355,6876.82,01-02-2011 11:51,31-10-2011 14:41
21327,256,1484.13,01-02-2011 13:25,31-10-2011 13:11
21328,353,2418.68,01-04-2011 14:44,31-10-2011 14:41
21329,291,1728.64,01-03-2011 11:48,31-10-2011 14:41
21330,1,0,28-04-2011 16:01,28-04-2011 16:01
21331,8,165.74,03-06-2011 17:07,17-12-2010 17:08
21332,14,268.1,03-05-2011 16:06,31-07-2011 14:19
21333,16,168.16,01-12-2010 13:23,31-03-2011 18:49
21336,10,54.57,01-06-2011 17:18,29-06-2011 15:58
21337,1,0,07-04-2011 12:45,07-04-2011 12:45
21340,301,11040.07,01-02-2011 15:15,31-10-2011 12:11
21344,7,130.24,04-12-2011 14:01,26-01-2011 16:43
21348,7,361.56,14-01-2011 14:39,26-01-2011 10:52
21349,15,128.6,01-11-2011 15:55,31-10-2011 13:35
21351,39,625.63,01-12-2010 15:35,31-10-2011 13:35
21352,80,1450.51,01-02-2011 15:12,31-10-2011 14:41
21354,97,1010.21,01-02-2011 11:07,31-03-2011 16:03
21355,129,998.83,01-02-2011 10:15,31-03-2011 13:49
21356,153,704.55,01-12-2010 17:06,31-10-2011 14:41
21357,13,23.75,02-12-2010 15:46,28-03-2011 14:58
21358,109,494.54,01-07-2011 11:19,31-10-2011 14:41
21359,34,852.33,01-08-2011 11:08,31-07-2011 15:00
21360,17,236.17,02-12-2010 09:44,30-01-2011 13:48
21361,73,1454.96,02-02-2011 15:48,31-03-2011 19:54
21363,137,1344.54,01-02-2011 10:56,31-08-2011 13:19
21364,25,216.21,02-09-2011 16:39,31-01-2011 12:18
21365,54,447.09,01-07-2011 12:58,30-08-2011 10:33
21366,47,470.17,01-12-2010 14:32,31-10-2011 14:41
21367,43,199.49,01-12-2010 12:31,31-10-2011 14:09
21368,34,144.03,01-07-2011 12:45,29-09-2011 14:46
21369,16,161.49,01-09-2011 14:42,26-06-2011 12:54
21370,9,100.66,01-12-2010 12:31,28-11-2011 15:54
21371,38,319.71,01-05-2011 11:36,30-10-2011 12:18
21372,33,107.75,01-07-2011 12:52,29-06-2011 12:46
21373,48,380.04,01-12-2011 11:10,31-10-2011 14:13
21374,46,463.79,01-12-2010 16:21,28-06-2011 08:38
21375,29,315.27,01-06-2011 17:18,31-05-2011 15:49
21376,19,197.81,01-06-2011 17:18,30-11-2011 15:13
21377,41,215.68,01-06-2011 17:28,31-10-2011 14:41
21378,34,217.89,04-10-2011 16:37,31-10-2011 14:41
21379,51,254.33,01-06-2011 17:18,31-10-2011 14:41
21380,294,6313.41,01-02-2011 13:25,31-10-2011 14:41
21381,232,3095.75,01-03-2011 10:19,31-10-2011 14:41
21382,132,1383.08,01-03-2011 16:22,31-07-2011 13:07
21383,176,754.53,01-02-2011 13:09,30-08-2011 12:49
21385,331,3445.85,01-02-2011 11:58,31-10-2011 14:41
21386,56,290.2,01-02-2011 13:45,31-01-2011 12:14
21389,137,965.93,01-02-2011 10:38,31-03-2011 16:28
21390,222,4848.13,01-06-2011 12:13,31-05-2011 15:49
21391,115,1058.14,01-03-2011 08:35,31-01-2011 14:07
21392,9,46.39,02-12-2010 15:46,28-07-2011 10:20
21393,9,38.67,02-12-2010 15:46,28-03-2011 14:00
21394,138,1595.19,01-03-2011 09:35,31-08-2011 10:40
21395,95,1137.5,01-04-2011 11:28,31-07-2011 13:33
21397,66,550.43,01-04-2011 11:28,31-03-2011 19:20
21398,64,729.6,01-03-2011 16:22,31-03-2011 19:20
21399,77,831,01-03-2011 16:22,31-03-2011 16:41
21400,72,128.63,02-02-2011 17:06,31-10-2011 14:41
21401,83,151.19,01-02-2011 15:12,31-10-2011 14:41
21402,93,185.52,01-02-2011 15:12,31-03-2011 19:20
21403,106,322.18,01-07-2011 13:02,31-10-2011 14:41
21407,140,1416.86,01-08-2011 16:07,31-10-2011 14:41
21408,121,1286.71,01-05-2011 13:45,31-10-2011 14:41
21410,2,8.47,07-12-2010 15:32,28-04-2011 16:00
21411,247,2956.53,01-02-2011 08:31,31-10-2011 13:22
21412,2,-2.52,03-05-2011 11:16,05-01-2011 12:02
21413,17,75.02,05-01-2011 15:56,27-04-2011 11:12
21414,3,2.1,03-12-2010 15:32,22-02-2011 16:13
21415,48,454.42,01-09-2011 09:19,28-01-2011 13:27
21416,5,18.75,02-12-2010 13:49,26-01-2011 12:36
21417,69,627.7,01-07-2011 12:45,31-10-2011 14:41
21418,26,189.75,01-06-2011 17:28,30-08-2011 10:33
21420,21,123.66,03-07-2011 12:22,28-11-2011 11:18
21421,17,348.43,02-12-2010 07:48,27-03-2011 16:05
21422,66,1291.6,01-03-2011 08:35,30-08-2011 12:26
21424,76,1386.27,02-02-2011 12:16,31-08-2011 09:23
21425,30,320.49,02-09-2011 13:59,30-11-2011 14:11
21426,50,616.18,02-06-2011 15:13,30-11-2011 14:46
21427,44,250.14,01-12-2010 12:43,31-08-2011 09:23
21428,269,5031.63,01-03-2011 09:35,31-10-2011 15:24
21429,306,3324.85,01-02-2011 11:09,31-10-2011 14:41
21430,494,11784.42,01-02-2011 10:38,31-10-2011 14:41
21431,1,0,10-12-2010 12:00,10-12-2010 12:00
21432,1,0,27-07-2011 13:39,27-07-2011 13:39
21439,132,1334.67,01-02-2011 13:09,31-10-2011 14:41
21441,62,292.03,01-03-2011 09:33,31-03-2011 16:28
21442,60,310.49,01-02-2011 11:51,31-03-2011 16:28
21445,25,262.5,02-02-2011 10:54,28-07-2011 17:20
21446,117,640.92,01-04-2011 13:20,31-10-2011 14:41
21447,152,1476.85,01-04-2011 13:47,31-08-2011 15:49
21448,85,600.87,01-02-2011 13:07,31-03-2011 11:25
21452,200,2465.96,01-11-2011 12:48,31-10-2011 16:02
21454,140,486.01,01-03-2011 16:22,30-10-2011 12:14
21455,121,505.74,01-03-2011 16:34,31-03-2011 11:08
21456,26,220.97,01-04-2011 11:34,30-08-2011 10:47
21457,25,165.89,01-04-2011 11:34,31-01-2011 14:18
21458,36,256.54,01-04-2011 11:34,30-08-2011 12:10
21459,21,134.78,01-02-2011 14:01,29-03-2011 17:23
21460,11,56.78,01-02-2011 14:01,26-01-2011 11:27
21461,9,21.91,06-04-2011 17:08,23-11-2011 10:30
21462,73,932.4,01-02-2011 11:51,31-03-2011 09:48
21463,144,3230.05,01-02-2011 11:58,31-10-2011 13:13
21464,109,1017,01-02-2011 11:58,31-10-2011 13:13
21465,79,897.8,01-11-2011 15:55,31-01-2011 11:42
21466,112,1116.89,01-11-2011 09:26,31-10-2011 12:02
21467,106,996.89,01-02-2011 13:25,31-08-2011 09:11
21468,66,572.23,02-03-2011 17:33,31-07-2011 12:43
21469,91,1077.82,01-11-2011 15:55,31-10-2011 14:22
21470,143,1459.07,01-02-2011 08:31,31-10-2011 14:09
21471,168,2213.09,01-02-2011 09:01,31-10-2011 14:41
21472,40,476.41,01-04-2011 09:19,31-01-2011 16:47
21473,21,618.66,02-10-2011 11:10,31-03-2011 12:43
21474,1,0,05-04-2011 14:39,05-04-2011 14:39
21476,24,699.63,01-05-2011 14:58,30-01-2011 15:22
21479,519,19958.52,01-09-2011 11:30,31-10-2011 14:41
21481,513,11226.77,01-02-2011 13:10,31-10-2011 12:02
21484,423,8387.92,01-02-2011 10:38,31-10-2011 14:41
21485,655,17609.53,01-02-2011 08:23,31-10-2011 16:24
21486,12,147.88,01-12-2010 12:43,08-12-2010 17:08
21488,18,566.17,01-03-2011 09:55,14-12-2010 15:29
21491,2,1.95,16-12-2010 17:31,20-12-2010 12:54
21494,322,3576.33,01-11-2011 14:29,31-10-2011 14:41
21495,166,2345.5,01-02-2011 10:38,31-07-2011 15:00
21497,232,3430,01-02-2011 13:26,31-10-2011 15:20
21498,339,4301.42,01-02-2011 12:29,31-10-2011 13:22
21499,220,2737.34,01-02-2011 10:38,31-07-2011 12:43
21500,213,2593,01-02-2011 15:41,31-10-2011 13:22
21503,26,288.5,02-09-2011 09:43,31-05-2011 13:32
21504,117,788.97,02-10-2011 13:49,31-10-2011 14:41
21506,327,2095.97,01-03-2011 10:25,31-10-2011 14:41
21507,265,1415.2,01-04-2011 12:29,31-10-2011 14:41
21508,215,1041.94,01-02-2011 12:29,31-08-2011 17:16
21509,274,1572.28,01-03-2011 12:07,31-10-2011 14:41
21511,1,0,06-04-2011 17:13,06-04-2011 17:13
21518,39,132.44,02-12-2010 10:39,27-02-2011 12:41
21519,250,1374.1,01-04-2011 12:29,31-08-2011 15:32
21520,59,213.35,01-11-2011 13:37,31-10-2011 12:02
21523,506,21561.64,01-04-2011 10:11,31-10-2011 14:41
21524,489,13563.51,01-02-2011 11:19,31-10-2011 14:09
21527,173,3496.49,01-03-2011 09:35,31-03-2011 13:34
21528,124,1485.12,01-04-2011 10:43,31-07-2011 13:13
21530,113,721.38,01-06-2011 16:03,31-07-2011 13:33
21531,264,3655.92,01-02-2011 11:09,31-07-2011 15:26
21533,361,6553.32,01-02-2011 13:26,31-08-2011 13:55
21534,170,1844.53,01-04-2011 09:56,31-10-2011 13:11
21535,370,5930.81,01-02-2011 10:47,31-10-2011 14:36
21537,70,1183.46,01-02-2011 15:38,31-03-2011 17:17
21538,3,18.75,02-12-2010 11:41,23-03-2011 13:38
21539,261,4649.8,01-02-2011 11:51,31-08-2011 09:11
21544,176,1690.23,01-02-2011 11:08,31-05-2011 15:49
21547,24,253.53,01-12-2010 17:06,27-01-2011 15:36
21555,70,350.47,01-06-2011 17:18,30-11-2011 15:13
21556,118,2512.97,01-06-2011 12:11,31-05-2011 14:58
21557,163,1843.61,01-02-2011 13:25,31-10-2011 14:22
21558,427,5557.87,01-02-2011 11:31,31-10-2011 15:24
21559,598,9712.88,01-02-2011 08:31,31-10-2011 14:41
21561,217,3122.28,01-02-2011 11:31,31-10-2011 14:41
21562,28,380.36,02-06-2011 09:37,30-03-2011 16:34
21563,159,2803.13,01-02-2011 10:15,31-10-2011 14:41
21564,126,1823.57,01-02-2011 10:38,31-10-2011 11:59
21576,78,585.34,01-12-2010 14:05,30-06-2011 15:56
21577,177,1649.15,01-03-2011 10:19,31-10-2011 14:41
21578,134,1660.01,01-03-2011 09:33,31-07-2011 13:37
21579,55,391.72,01-12-2010 14:05,31-03-2011 16:43
21580,62,444.07,02-02-2011 12:17,31-10-2011 14:21
21581,80,563.67,01-09-2011 17:22,31-03-2011 16:28
21584,160,1753.25,01-05-2011 12:35,31-07-2011 11:45
21586,71,1688.7,01-02-2011 10:59,31-05-2011 10:43
21587,32,480.75,01-12-2010 11:21,18-10-2011 10:53
21588,139,3447.6,01-03-2011 14:58,30-10-2011 15:13
21589,1,0,10-01-2011 10:08,10-01-2011 10:08
21591,160,1933.64,01-06-2011 12:13,31-10-2011 11:57
21592,231,2164.46,01-05-2011 12:35,31-01-2011 15:52
21594,3,8.34,01-12-2010 17:06,27-07-2011 13:32
21595,3,16.94,06-12-2010 16:57,08-12-2010 18:07
21609,80,2089.64,01-02-2011 13:09,31-03-2011 12:28
21610,1,0,27-07-2011 14:10,27-07-2011 14:10
21613,43,661.93,01-02-2011 13:09,30-01-2011 13:48
21614,11,153.29,05-05-2011 13:56,31-05-2011 10:43
21615,140,1349.17,01-03-2011 16:22,31-10-2011 14:41
21616,142,1288.34,01-12-2011 08:51,31-10-2011 16:24
21617,106,1013.01,01-03-2011 17:28,30-10-2011 14:33
21618,100,770.87,02-11-2011 15:33,31-10-2011 14:41
21619,169,1481.4,01-11-2011 12:45,31-10-2011 16:24
21620,175,1451.99,01-03-2011 15:16,31-10-2011 14:41
21621,495,24304.83,01-02-2011 11:51,31-10-2011 15:48
21622,114,1923.24,01-03-2011 09:35,31-10-2011 13:58
21623,228,22970.29,01-03-2011 10:19,31-07-2011 14:39
21624,100,1307.76,01-03-2011 08:30,31-10-2011 13:58
21625,174,2967.31,01-06-2011 17:18,31-10-2011 14:41
21626,106,1543.85,01-02-2011 15:12,31-10-2011 14:41
21627,48,1299.83,01-02-2011 15:12,31-03-2011 16:28
21628,35,1146.7,03-05-2011 16:06,30-10-2011 11:09
21629,44,687.95,01-11-2011 12:47,31-10-2011 14:41
21630,36,709.19,01-06-2011 17:28,31-01-2011 14:13
21631,27,896.01,04-01-2011 13:22,25-03-2011 14:39
21632,26,489.74,04-01-2011 13:22,23-12-2010 13:26
21633,43,882.71,03-08-2011 12:10,29-06-2011 15:58
21634,29,481.95,01-12-2010 14:32,29-09-2011 11:39
21635,18,374.96,01-02-2011 08:31,30-06-2011 12:15
21636,81,709.66,01-09-2011 14:13,31-10-2011 13:58
21637,7,136.25,05-06-2011 10:58,30-03-2011 17:33
21638,42,551.96,01-12-2010 17:06,30-09-2011 13:09
21640,85,644.03,01-03-2011 13:45,31-10-2011 14:41
21641,50,451.59,01-09-2011 14:13,30-08-2011 12:49
21642,111,784.48,01-11-2011 15:55,31-10-2011 13:05
21643,62,728.31,01-12-2010 16:57,31-08-2011 17:16
21644,38,237.5,01-11-2011 14:54,30-06-2011 12:15
21645,2,-39.6,06-01-2011 12:58,28-01-2011 14:47
21647,31,245.7,06-12-2010 12:41,31-08-2011 17:16
21648,70,991.54,01-09-2011 14:26,31-10-2011 14:41
21650,140,688.29,01-03-2011 13:45,31-10-2011 14:41
21651,14,208.47,01-12-2010 12:15,21-02-2011 14:05
21653,1,0,03-12-2010 15:33,03-12-2010 15:33
21654,63,509.36,01-03-2011 16:22,31-01-2011 09:09
21655,6,0,10-01-2011 12:02,11-02-2011 16:36
21656,48,444.58,01-03-2011 16:22,31-01-2011 10:44
21657,17,223.46,01-12-2010 13:21,27-01-2011 11:05
21658,242,3597.05,01-02-2011 13:25,31-05-2011 15:53
21661,6,17.85,02-02-2011 17:06,22-02-2011 13:20
21662,28,557.3,01-02-2011 12:25,31-08-2011 12:45
21664,21,353.97,01-12-2010 12:49,31-03-2011 12:28
21666,43,283.51,01-06-2011 17:28,30-03-2011 16:34
21667,6,0,10-01-2011 16:20,28-01-2011 12:07
21668,458,7424.99,01-02-2011 08:23,31-10-2011 11:59
21669,451,7020.99,01-03-2011 09:33,31-10-2011 13:51
21670,390,6045.04,01-02-2011 08:23,31-10-2011 14:41
21671,388,5863.73,01-02-2011 08:23,31-10-2011 13:51
21672,426,6738.35,01-02-2011 09:01,31-10-2011 14:41
21673,386,5927.8,01-02-2011 11:21,31-10-2011 16:02
21675,112,563.16,02-09-2011 16:39,31-01-2011 13:17
21676,61,245.36,01-02-2011 15:12,31-10-2011 14:41
21677,120,727.64,01-02-2011 15:12,31-03-2011 11:07
21678,32,111.86,01-12-2010 11:45,31-10-2011 14:41
21679,138,1028.58,01-07-2011 15:35,31-08-2011 09:23
21680,103,786.31,01-06-2011 17:30,31-10-2011 14:41
21681,3,19.9,05-04-2011 17:24,22-02-2011 15:00
21682,58,916.11,02-09-2011 12:16,31-07-2011 15:25
21683,59,948.7,01-03-2011 14:14,31-07-2011 15:25
21684,49,622.3,01-12-2010 17:06,31-07-2011 15:25
21686,22,1311.69,01-09-2011 13:40,30-03-2011 13:00
21688,58,1101.28,01-03-2011 16:22,31-05-2011 15:53
21689,27,369.87,02-10-2011 13:01,31-03-2011 16:43
21690,11,90,01-02-2011 10:02,30-01-2011 15:48
21692,10,63.75,03-05-2011 11:16,27-01-2011 15:36
21693,53,1143.31,01-03-2011 15:47,30-11-2011 15:13
21694,24,840.33,01-12-2010 13:51,27-10-2011 13:36
21695,42,875.38,01-08-2011 11:08,30-11-2011 09:53
21696,36,654.7,01-03-2011 15:47,30-10-2011 13:50
21698,45,164.17,01-08-2011 16:07,31-10-2011 15:24
21700,204,2304.34,01-03-2011 08:30,31-08-2011 09:11
21703,304,3492.35,01-03-2011 16:22,31-10-2011 14:41
21704,252,4035.42,01-07-2011 14:51,31-10-2011 14:41
21705,146,1430.57,01-09-2011 19:11,31-10-2011 14:09
21706,121,1621.76,01-02-2011 10:15,31-10-2011 14:09
21707,74,763.66,01-02-2011 10:15,31-10-2011 13:48
21708,66,863.11,01-12-2010 11:49,30-06-2011 15:56
21709,59,607.23,01-03-2011 11:30,31-03-2011 16:28
21710,45,501.98,01-03-2011 09:33,31-10-2011 14:09
21711,36,513.02,01-02-2011 13:09,31-10-2011 15:24
21713,167,1804.29,01-02-2011 10:38,31-01-2011 15:35
21714,233,2993.15,01-02-2011 10:38,31-07-2011 13:07
21715,232,3507.17,01-03-2011 14:11,31-10-2011 14:41
21716,247,3893.32,01-03-2011 14:11,31-10-2011 14:41
21717,43,946.93,01-02-2011 10:56,30-01-2011 10:19
21718,232,2113.39,01-03-2011 14:11,31-10-2011 14:41
21719,59,307.44,02-09-2011 16:39,30-03-2011 16:52
21720,8,48.45,06-12-2010 10:19,30-03-2011 16:52
21721,35,179.46,01-12-2010 14:32,31-01-2011 16:02
21722,37,94.68,01-12-2010 14:32,31-10-2011 14:41
21723,61,353.48,01-03-2011 16:34,31-10-2011 14:41
21724,81,355.83,01-03-2011 16:34,31-10-2011 14:41
21725,50,277.24,03-12-2010 11:36,31-05-2011 15:53
21726,42,204.69,01-03-2011 16:34,28-10-2011 10:27
21730,141,2450.78,01-03-2011 12:19,31-10-2011 14:41
21731,874,23651.68,01-02-2011 09:38,31-10-2011 15:48
21733,773,23075.79,01-02-2011 08:31,31-10-2011 15:48
21735,97,2194.5,01-02-2011 11:20,31-03-2011 13:13
21736,9,136.05,06-04-2011 12:08,21-02-2011 17:35
21738,27,150.48,01-12-2010 11:49,29-07-2011 15:51
21739,113,708.98,01-02-2011 11:51,31-10-2011 14:41
21741,40,480.17,01-06-2011 17:28,30-10-2011 14:04
21742,94,1173.53,01-02-2011 10:38,30-11-2011 17:37
21743,53,864.05,01-12-2010 11:21,31-07-2011 13:13
21744,132,1563.55,01-11-2011 12:48,31-10-2011 14:41
21745,219,3471.98,01-02-2011 11:30,31-07-2011 12:08
21746,231,3748.18,01-03-2011 15:47,31-10-2011 14:41
21747,55,630.61,01-07-2011 13:22,31-10-2011 14:41
21749,143,3860.29,01-03-2011 14:11,31-05-2011 15:53
21750,25,209.61,04-08-2011 16:32,31-05-2011 15:53
21754,806,16931.32,01-02-2011 10:38,31-10-2011 14:41
21755,656,12548.91,01-02-2011 10:38,31-10-2011 12:11
21756,285,5077.66,01-03-2011 14:56,31-05-2011 14:18
21757,3,29.7,09-01-2011 11:34,23-01-2011 13:25
21758,33,427.46,01-12-2010 14:32,31-10-2011 14:41
21761,11,299.5,01-12-2010 15:35,29-09-2011 15:57
21763,7,169.75,05-01-2011 15:56,27-05-2011 13:03
21765,1,0,27-07-2011 13:48,27-07-2011 13:48
21769,3,607.65,02-03-2011 12:03,07-12-2010 16:43
21770,392,7909.08,01-04-2011 11:34,31-10-2011 13:13
21773,164,1154.17,01-06-2011 17:18,31-10-2011 14:21
21774,188,1151.15,01-06-2011 17:18,31-10-2011 14:41
21775,140,713.11,01-06-2011 17:18,31-10-2011 14:21
21777,10,55.65,01-12-2010 08:34,09-12-2010 15:34
21781,112,2393.6,01-02-2011 09:01,31-05-2011 14:48
21784,50,613.17,01-03-2011 16:22,31-08-2011 13:29
21785,8,269.61,05-12-2010 12:53,15-02-2011 16:49
21786,237,909.01,01-03-2011 16:22,31-10-2011 14:09
21787,252,6743.65,01-06-2011 12:11,31-10-2011 14:09
21788,91,1014.14,01-04-2011 11:54,31-03-2011 14:34
21789,98,789.2,01-04-2011 11:54,31-03-2011 14:34
21790,944,12443.71,01-02-2011 10:38,31-10-2011 16:24
21791,617,10490.65,01-03-2011 11:02,31-10-2011 16:24
21792,79,1439.77,01-02-2011 10:56,31-01-2011 15:52
21793,76,1296.61,01-08-2011 11:08,31-10-2011 14:41
21794,109,2201.57,01-04-2011 08:22,31-07-2011 13:33
21801,128,515.14,01-02-2011 10:56,30-10-2011 11:22
21802,184,919.98,01-02-2011 15:12,31-10-2011 14:41
21803,202,1031.56,01-02-2011 15:12,31-10-2011 15:24
21804,71,830.03,01-12-2010 12:43,31-10-2011 14:41
21805,1,0,28-01-2011 14:49,28-01-2011 14:49
21806,1,0,28-04-2011 16:05,28-04-2011 16:05
21807,37,189.42,03-12-2010 09:31,31-10-2011 16:24
21808,50,641.58,01-12-2010 15:35,31-10-2011 14:41
21809,126,1119.56,01-11-2011 15:06,31-10-2011 16:24
21810,271,2949.04,01-11-2011 12:34,31-10-2011 16:24
21811,261,2668.68,01-08-2011 11:23,31-10-2011 16:24
21812,104,1681.92,01-02-2011 10:56,31-10-2011 14:41
21813,115,2245.82,01-12-2010 15:35,31-10-2011 14:41
21814,19,117.57,01-12-2010 12:23,31-01-2011 09:48
21815,32,271.68,01-02-2011 10:56,30-10-2011 15:13
21816,9,49.3,01-12-2010 12:23,30-10-2011 12:27
21817,67,414.63,01-12-2010 15:35,31-10-2011 14:41
21818,181,1322.5,01-08-2011 11:23,31-08-2011 16:09
21819,136,1067.82,01-11-2011 14:29,31-10-2011 14:41
21820,99,1267.22,01-02-2011 15:12,31-10-2011 14:13
21821,64,992.05,01-12-2010 14:32,31-10-2011 14:41
21822,108,754.75,01-11-2011 14:29,31-10-2011 14:41
21823,108,854.74,01-12-2010 11:45,31-10-2011 14:41
21824,123,1068.01,01-11-2011 09:14,31-10-2011 14:41
21825,1,0,08-04-2011 11:08,08-04-2011 11:08
21826,40,181.43,01-12-2010 12:54,28-02-2011 10:30
21827,4,7.5,06-12-2010 12:55,30-03-2011 14:08
21828,87,439.54,01-05-2011 12:35,31-03-2011 11:07
21829,185,1460.74,01-02-2011 11:08,31-08-2011 15:32
21830,112,1107.07,01-03-2011 16:34,31-10-2011 14:09
21832,206,1758.75,01-05-2011 11:55,31-10-2011 14:09
21833,172,4543.73,01-07-2011 12:33,31-10-2011 14:41
21836,5,26.49,03-12-2010 15:41,28-01-2011 14:49
21839,2,5.45,27-03-2011 14:28,27-07-2011 13:29
21841,26,314.5,01-09-2011 14:42,31-10-2011 12:21
21843,585,18884.75,01-02-2011 08:23,31-10-2011 15:24
21844,169,5112.04,01-02-2011 13:15,31-10-2011 16:24
21845,91,1645.45,01-05-2011 11:10,31-07-2011 13:33
21846,104,1147.57,01-02-2011 11:51,31-10-2011 14:41
21847,33,178.89,02-11-2011 15:56,31-07-2011 13:13
21849,69,558.83,02-02-2011 13:35,31-07-2011 13:13
21850,56,340.08,01-02-2011 15:12,29-11-2011 16:33
21851,63,454.99,01-12-2010 14:32,30-06-2011 15:56
21854,1,0,03-05-2011 11:30,03-05-2011 11:30
21858,1,0,27-07-2011 13:32,27-07-2011 13:32
21864,188,2001.79,01-04-2011 11:31,31-10-2011 15:24
21865,111,625.23,01-03-2011 14:14,31-07-2011 13:13
21866,197,1296.13,01-05-2011 11:55,31-10-2011 14:41
21867,134,486.5,01-02-2011 13:25,31-10-2011 14:41
21868,322,3162.84,01-03-2011 17:32,31-10-2011 14:09
21870,171,1828.96,01-03-2011 16:34,31-01-2011 09:48
21871,374,5940.27,01-02-2011 14:01,31-10-2011 14:41
21872,149,1442.26,01-05-2011 13:45,31-07-2011 13:07
21873,123,1737.98,01-02-2011 10:56,31-03-2011 11:58
21874,304,4122.22,01-05-2011 13:45,31-10-2011 15:48
21875,154,2394.38,01-02-2011 10:38,31-10-2011 14:41
21876,345,4775.61,01-04-2011 13:20,31-10-2011 15:24
21877,370,5808.01,01-03-2011 09:35,31-10-2011 14:09
21878,231,2162,01-03-2011 16:34,31-07-2011 15:22
21879,96,386.77,01-12-2010 14:32,31-07-2011 10:59
21880,242,850.98,01-03-2011 09:35,31-10-2011 14:09
21881,79,383.11,01-09-2011 18:07,31-07-2011 10:59
21882,73,252.47,03-10-2011 16:04,31-07-2011 10:59
21883,134,725.23,01-03-2011 11:48,31-10-2011 14:09
21884,93,413.76,01-12-2010 14:32,31-10-2011 14:41
21888,389,6610.79,01-05-2011 11:10,31-10-2011 16:24
21889,607,8829.79,01-02-2011 15:11,31-10-2011 16:24
21890,244,3671.06,01-03-2011 15:16,31-10-2011 14:23
21891,452,10466.68,01-02-2011 10:56,31-10-2011 14:41
21892,424,4305.91,01-05-2011 11:14,31-10-2011 14:41
21894,135,908.33,01-06-2011 12:05,31-10-2011 15:48
21895,3,12.72,01-12-2010 12:31,15-12-2010 10:31
21896,117,2269.34,01-03-2011 08:35,31-10-2011 15:24
21897,5,1268.19,14-01-2011 10:12,27-04-2011 15:25
21898,28,1541.11,03-03-2011 16:22,28-03-2011 12:46
21899,290,1733.27,01-02-2011 13:25,31-10-2011 14:41
21900,380,2197.82,01-04-2011 10:58,31-10-2011 14:41
21901,320,1274.64,01-03-2011 12:01,31-10-2011 14:09
21902,218,1264.97,01-04-2011 10:58,31-10-2011 14:09
21903,184,2467.03,01-03-2011 13:51,31-10-2011 14:09
21904,26,107.1,01-04-2011 11:31,27-02-2011 10:13
21905,161,823.71,01-02-2011 13:47,31-07-2011 12:08
21906,180,4356.06,01-02-2011 10:56,31-10-2011 14:41
21907,373,5004.08,01-02-2011 13:47,31-10-2011 14:09
21908,478,7701.82,01-02-2011 13:47,31-10-2011 14:41
21910,9,59.4,02-02-2011 17:06,25-01-2011 13:38
21911,33,183.41,01-12-2010 14:32,31-01-2011 12:21
21912,401,7062.7,01-04-2011 11:34,31-10-2011 14:41
21913,150,1554.58,01-05-2011 13:45,31-10-2011 12:02
21914,615,10298.56,01-02-2011 15:11,31-10-2011 14:09
21915,677,26247.83,01-02-2011 08:31,31-10-2011 14:41
21916,367,1963.83,01-02-2011 13:26,31-10-2011 14:41
21917,230,1698.57,01-06-2011 17:28,31-07-2011 11:38
21918,378,2943.95,01-02-2011 15:12,31-10-2011 14:41
21922,211,6952.31,01-02-2011 10:14,31-10-2011 14:09
21923,1,0,28-04-2011 15:06,28-04-2011 15:06
21925,70,496.25,01-03-2011 12:01,31-05-2011 14:34
21926,62,492.4,01-08-2011 17:37,31-05-2011 14:34
21927,109,722.4,01-08-2011 17:37,31-10-2011 11:59
21928,823,20670.02,01-02-2011 16:03,31-10-2011 15:24
21929,885,22794.07,01-02-2011 09:38,31-10-2011 15:24
21930,720,14024.92,01-02-2011 10:38,31-10-2011 15:48
21931,1214,30167.79,01-02-2011 09:38,31-10-2011 15:48
21932,457,4946.63,01-03-2011 09:35,31-10-2011 14:41
21933,425,4929.58,01-04-2011 14:05,31-10-2011 14:41
21934,413,4463.78,01-02-2011 11:51,31-10-2011 14:41
21935,532,6296.96,01-02-2011 10:56,31-10-2011 14:41
21936,546,11513.99,01-02-2011 14:58,31-10-2011 14:41
21937,262,4854.6,01-03-2011 09:35,31-05-2011 12:50
21942,104,302.81,01-06-2011 17:18,31-10-2011 14:41
21943,50,134.49,01-07-2011 11:20,29-06-2011 15:58
21944,101,310.19,01-07-2011 11:20,31-10-2011 14:41
21945,106,373.34,02-06-2011 17:26,31-10-2011 14:41
21946,25,75.35,02-11-2011 12:45,29-06-2011 15:58
21947,159,1142.15,01-02-2011 10:38,31-10-2011 14:09
21948,156,979.48,01-02-2011 11:08,31-10-2011 14:41
21949,145,1054.44,01-02-2011 13:25,31-10-2011 13:48
21955,210,7597.02,01-02-2011 12:03,31-10-2011 11:57
21967,239,1583.41,01-06-2011 12:10,31-10-2011 14:41
21972,67,496.18,01-04-2011 11:34,30-11-2011 12:41
21973,32,229.1,01-04-2011 14:58,29-06-2011 12:59
21974,367,3457.15,01-02-2011 13:47,31-10-2011 14:41
21975,641,6081.85,01-02-2011 10:15,31-10-2011 14:41
21976,408,2871,01-02-2011 11:31,31-10-2011 14:41
21977,896,12189.47,01-02-2011 09:36,31-10-2011 14:41
21980,303,2083.48,01-02-2011 11:07,31-10-2011 14:41
